"R93.1","Abnormal findings on diagnostic imaging of other body structures: Abnormal findings on dx imaging of heart and cor circ"
"R93.2","Abnormal findings on diagnostic imaging of other body structures: Abnormal findings on dx imaging of liver and biliary tract"
"R93.3","Abnormal findings on diagnostic imaging of other body structures: Abnormal findings on dx imaging of prt digestive tract"
"R93.41","Abnormal findings on diagnostic imaging of urinary organs: Abn radlgc find on dx imaging renal pelv, ureter, or blddr"
"R93.421","Abnormal radiologic findings on diagnostic imaging of kidney: Abnormal radiologic findings on dx imaging of r kidney"
"R93.422","Abnormal radiologic findings on diagnostic imaging of kidney: Abnormal radiologic findings on dx imaging of left kidney"
"R93.429","Abnormal radiologic findings on diagnostic imaging of kidney: Abnormal radiologic findings on dx imaging of unsp kidney"
"R93.49","Abnormal radiologic findings on diagnostic imaging of other urinary organs: Abn radlgc findings on dx imaging of other urinary organs"
"R93.5","Abnormal findings on diagnostic imaging of other abdominal regions, including retroperitoneum: Abn findings on dx imaging of abd regions, inc retroperiton"
"R93.6","Abnormal findings on diagnostic imaging of limbs"
"R93.7","Abnormal findings on diagnostic imaging of other parts of musculoskeletal system: Abnormal findings on diagnostic imaging of prt ms sys"
"R93.8","Abnormal findings on diagnostic imaging of other specified body structures: Abnormal findings on diagnostic imaging of body structures"
"R93.9","Diagnostic imaging inconclusive due to excess body fat of patient: Dx imaging inconclusive due to excess body fat of patient"
"R94.01","Abnormal results of function studies of central nervous system: Abnormal electroencephalogram [EEG]"
"R94.02","Abnormal results of function studies of central nervous system: Abnormal brain scan"
"R94.09","Abnormal results of function studies of central nervous system: Abnormal results of function studies of cnsl"
"R94.110","Abnormal results of function studies of eye: Abnormal electro-oculogram [EOG]"
"R94.111","Abnormal results of function studies of eye: Abnormal electroretinogram [ERG]"
"R94.112","Abnormal results of function studies of eye: Abnormal visually evoked potential [VEP]"
"R94.113","Abnormal results of function studies of eye: Abnormal oculomotor study"
"R94.118","Abnormal results of function studies of eye: Abnormal results of other function studies of eye"
"R94.120","Abnormal results of function studies of ear and other special senses: Abnormal auditory function study"
"R94.121","Abnormal results of function studies of ear and other special senses: Abnormal vestibular function study"
"R94.128","Abnormal results of function studies of ear and other special senses: Abn results of function studies of ear and oth sp senses"
"R94.130","Abnormal results of function studies of peripheral nervous system: Abnormal response to nerve stimulation, unspecified"
"R94.131","Abnormal results of function studies of peripheral nervous system: Abnormal electromyogram [EMG]"
"R94.138","Abnormal results of function studies of peripheral nervous system: Abnormal results of function studies of prph nervous sys"
"R94.2","Abnormal results of pulmonary function studies"
"R94.30","Abnormal results of cardiovascular function studies: Abnormal result of cardiovascular function study, unsp"
"R94.31","Abnormal results of cardiovascular function studies: Abnormal electrocardiogram [ECG] [EKG]"
"R94.39","Abnormal results of cardiovascular function studies: Abnormal result of other cardiovascular function study"
"R94.4","Abnormal results of kidney function studies"
"R94.5","Abnormal results of liver function studies"
"R94.6","Abnormal results of thyroid function studies"
"R94.7","Abnormal results of other endocrine function studies"
"R94.8","Abnormal results of function studies of other organs and systems: Abnormal results of function studies of organs and systems"
"R97.0","Abnormal tumor markers: Elevated carcinoembryonic antigen [CEA]"
"R97.1","Abnormal tumor markers: Elevated cancer antigen 125 [CA 125]"
"R97.20","Elevated prostate specific antigen [PSA]"
"R97.21","Elevated prostate specific antigen [PSA]: Rising PSA fol treatment for malignant neoplasm of prostate"
"R97.8","Other abnormal tumor markers"
"R99","Ill-defined and unknown cause of mortality"
"S00.00","Unspecified superficial injury of scalp"
"S00.01","Abrasion of scalp"
"S00.02","Blister (nonthermal) of scalp"
"S00.03","Contusion of scalp"
"S00.04","External constriction of part of scalp"
"S00.05","Superficial foreign body of scalp"
"S00.06","Insect bite (nonvenomous) of scalp"
"S00.07","Other superficial bite of scalp"
"S00.10","Contusion of unspecified eyelid and periocular area"
"S00.11","Contusion of right eyelid and periocular area"
"S00.12","Contusion of left eyelid and periocular area"
"S00.201","Unspecified superficial injury of right eyelid and periocular area"
"S00.202","Unspecified superficial injury of left eyelid and periocular area"
"S00.209","Unspecified superficial injury of unspecified eyelid and periocular area"
"S00.211","Abrasion of right eyelid and periocular area"
"S00.212","Abrasion of left eyelid and periocular area"
"S00.219","Abrasion of unspecified eyelid and periocular area"
"S00.221","Blister (nonthermal) of right eyelid and periocular area"
"S00.222","Blister (nonthermal) of left eyelid and periocular area"
"S00.229","Blister (nonthermal) of unspecified eyelid and periocular area"
"S00.241","External constriction of right eyelid and periocular area"
"S00.242","External constriction of left eyelid and periocular area"
"S00.249","External constriction of unspecified eyelid and periocular area"
"S00.251","Superficial foreign body of right eyelid and periocular area"
"S00.252","Superficial foreign body of left eyelid and periocular area"
"S00.259","Superficial foreign body of unspecified eyelid and periocular area"
"S00.261","Insect bite (nonvenomous) of right eyelid and periocular area"
"S00.262","Insect bite (nonvenomous) of left eyelid and periocular area"
"S00.269","Insect bite (nonvenomous) of unspecified eyelid and periocular area"
"S00.271","Other superficial bite of right eyelid and periocular area"
"S00.272","Other superficial bite of left eyelid and periocular area"
"S00.279","Other superficial bite of unspecified eyelid and periocular area"
"S00.30","Unspecified superficial injury of nose"
"S00.31","Abrasion of nose"
"S00.32","Blister (nonthermal) of nose"
"S00.33","Contusion of nose"
"S00.34","External constriction of nose"
"S00.35","Superficial foreign body of nose"
"S00.36","Insect bite (nonvenomous) of nose"
"S00.37","Other superficial bite of nose"
"S00.401","Unspecified superficial injury of right ear"
"S00.402","Unspecified superficial injury of left ear"
"S00.409","Unspecified superficial injury of unspecified ear"
"S00.411","Abrasion of right ear"
"S00.412","Abrasion of left ear"
"S00.419","Abrasion of unspecified ear"
"S00.421","Blister (nonthermal) of right ear"
"S00.422","Blister (nonthermal) of left ear"
"S00.429","Blister (nonthermal) of unspecified ear"
"S00.431","Contusion of right ear"
"S00.432","Contusion of left ear"
"S00.439","Contusion of unspecified ear"
"S00.441","External constriction of right ear"
"S00.442","External constriction of left ear"
"S00.449","External constriction of unspecified ear"
"S00.451","Superficial foreign body of right ear"
"S00.452","Superficial foreign body of left ear"
"S00.459","Superficial foreign body of unspecified ear"
"S00.461","Insect bite (nonvenomous) of right ear"
"S00.462","Insect bite (nonvenomous) of left ear"
"S00.469","Insect bite (nonvenomous) of unspecified ear"
"S00.471","Other superficial bite of right ear"
"S00.472","Other superficial bite of left ear"
"S00.479","Other superficial bite of unspecified ear"
"S00.501","Unspecified superficial injury of lip"
"S00.502","Unspecified superficial injury of oral cavity"
"S00.511","Abrasion of lip"
"S00.512","Abrasion of oral cavity"
"S00.521","Blister (nonthermal) of lip"
"S00.522","Blister (nonthermal) of oral cavity"
"S00.531","Contusion of lip"
"S00.532","Contusion of oral cavity"
"S00.541","External constriction of lip"
"S00.542","External constriction of oral cavity"
"S00.551","Superficial foreign body of lip"
"S00.552","Superficial foreign body of oral cavity"
"S00.561","Insect bite (nonvenomous) of lip"
"S00.562","Insect bite (nonvenomous) of oral cavity"
"S00.571","Other superficial bite of lip"
"S00.572","Other superficial bite of oral cavity"
"S00.80","Unspecified superficial injury of other part of head"
"S00.81","Abrasion of other part of head"
"S00.82","Blister (nonthermal) of other part of head"
"S00.83","Contusion of other part of head"
"S00.84","External constriction of other part of head"
"S00.85","Superficial foreign body of other part of head"
"S00.86","Insect bite (nonvenomous) of other part of head"
"S00.87","Other superficial bite of other part of head"
"S00.90","Unspecified superficial injury of unspecified part of head"
"S00.91","Abrasion of unspecified part of head"
"S00.92","Blister (nonthermal) of unspecified part of head"
"S00.93","Contusion of unspecified part of head"
"S00.94","External constriction of unspecified part of head"
"S00.95","Superficial foreign body of unspecified part of head"
"S00.96","Insect bite (nonvenomous) of unspecified part of head"
"S00.97","Other superficial bite of unspecified part of head"
"S01.00","Unspecified open wound of scalp"
"S01.01","Laceration without foreign body of scalp"
"S01.02","Laceration with foreign body of scalp"
"S01.03","Puncture wound without foreign body of scalp"
"S01.04","Puncture wound with foreign body of scalp"
"S01.05","Open bite of scalp"
"S01.101","Unspecified open wound of right eyelid and periocular area"
"S01.102","Unspecified open wound of left eyelid and periocular area"
"S01.109","Unspecified open wound of unspecified eyelid and periocular area"
"S01.111","Laceration without foreign body of right eyelid and periocular area"
"S01.112","Laceration without foreign body of left eyelid and periocular area"
"S01.119","Laceration without foreign body of unspecified eyelid and periocular area"
"S01.121","Laceration with foreign body of right eyelid and periocular area"
"S01.122","Laceration with foreign body of left eyelid and periocular area"
"S01.129","Laceration with foreign body of unspecified eyelid and periocular area"
"S01.131","Puncture wound without foreign body of right eyelid and periocular area"
"S01.132","Puncture wound without foreign body of left eyelid and periocular area"
"S01.139","Puncture wound without foreign body of unspecified eyelid and periocular area"
"S01.141","Puncture wound with foreign body of right eyelid and periocular area"
"S01.142","Puncture wound with foreign body of left eyelid and periocular area"
"S01.149","Puncture wound with foreign body of unspecified eyelid and periocular area"
"S01.151","Open bite of right eyelid and periocular area"
"S01.152","Open bite of left eyelid and periocular area"
"S01.159","Open bite of unspecified eyelid and periocular area"
